ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8047782	6.96e-01	5.78e-01	5.57e-01	-7.076611	9.31e-03		
7980576	6.96e-01	5.78e-01	5.57e-01	-7.076617	7.09e-03		
7892782	6.96e-01	5.78e-01	5.57e-01	-7.07666	1.14e-02		
8139158	6.96e-01	5.78e-01	-5.57e-01	-7.076685	-1.52e-02		
7954899	6.96e-01	5.78e-01	-5.57e-01	-7.076803	-1.40e-02	CNTN1	contactin 1
7971565	6.97e-01	5.78e-01	-5.56e-01	-7.07712	-2.32e-02	LPAR6	lysophosphatidic acid receptor 6
7892743	6.97e-01	5.79e-01	-5.56e-01	-7.077207	-1.98e-02		
7978801	6.97e-01	5.79e-01	-5.56e-01	-7.077399	-9.09e-03	MDGA2	MAM domain containing glycosylphosphatidylinositol anchor 2
8132343	6.97e-01	5.79e-01	-5.56e-01	-7.0774	-1.15e-02		
7893100	6.97e-01	5.79e-01	-5.56e-01	-7.077415	-3.22e-02		
7973012	6.97e-01	5.79e-01	-5.56e-01	-7.077442	-9.27e-03	OR4K2	olfactory receptor family 4 subfamily K member 2
8011293	6.97e-01	5.79e-01	5.56e-01	-7.077481	1.90e-02	CLUH	clustered mitochondria homolog
7952671	6.97e-01	5.79e-01	5.56e-01	-7.077498	1.40e-02		
8019716	6.97e-01	5.79e-01	-5.55e-01	-7.077669	-1.54e-02	TBC1D3I///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3C///TBC1D3B///TBC1D3F	TBC1 domain family member 3I///TBC1 domain family member 3G///TBC1 domain family member 3H///TBC1 domain family member 3///TBC1 domain family member 3C///TBC1 domain family member 3B///TBC1 domain family member 3F
7963134	6.97e-01	5.79e-01	-5.55e-01	-7.077702	-1.50e-02	NCKAP5L	NCK associated protein 5 like
8020349	6.97e-01	5.79e-01	-5.55e-01	-7.077724	-3.17e-02		
8075863	6.97e-01	5.79e-01	-5.55e-01	-7.077729	-1.35e-02		
7912882	6.97e-01	5.79e-01	-5.55e-01	-7.077756	-1.93e-02		
8173349	6.97e-01	5.79e-01	5.55e-01	-7.077768	1.10e-02	AWAT2	acyl-CoA wax alcohol acyltransferase 2
7896199	6.97e-01	5.79e-01	-5.55e-01	-7.077856	-2.63e-02		
8157191	6.97e-01	5.79e-01	-5.55e-01	-7.077879	-1.30e-02		
8070160	6.97e-01	5.79e-01	5.55e-01	-7.077936	1.93e-02	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit
7920082	6.98e-01	5.79e-01	-5.55e-01	-7.077971	-3.27e-02	RORC	RAR related orphan receptor C
8049998	6.98e-01	5.79e-01	-5.55e-01	-7.077978	-1.39e-02	TMEM18	transmembrane protein 18
7996761	6.98e-01	5.80e-01	5.55e-01	-7.078035	1.96e-02	PLA2G15	phospholipase A2 group XV
8027285	6.98e-01	5.80e-01	5.55e-01	-7.078042	1.44e-02	ZNF714	zinc finger protein 714
8028332	6.98e-01	5.80e-01	5.55e-01	-7.078045	2.06e-02	KCNK6	potassium two pore domain channel subfamily K member 6
7894043	6.98e-01	5.80e-01	5.55e-01	-7.078062	9.64e-03		
7981373	6.98e-01	5.80e-01	-5.54e-01	-7.078143	-1.56e-02		
7921354	6.98e-01	5.80e-01	5.54e-01	-7.078259	8.85e-03	OR10T2	olfactory receptor family 10 subfamily T member 2
8156923	6.98e-01	5.80e-01	5.54e-01	-7.078329	1.02e-02	PLPPR1	phospholipid phosphatase related 1
7993281	6.98e-01	5.80e-01	-5.54e-01	-7.078515	-1.56e-02	SNX29	sorting nexin 29
8004532	6.98e-01	5.80e-01	5.54e-01	-7.078554	1.01e-02		
8108995	6.98e-01	5.80e-01	5.54e-01	-7.078559	9.48e-03	SCGB3A2	secretoglobin family 3A member 2
8008289	6.98e-01	5.80e-01	-5.53e-01	-7.078694	-1.23e-02	TMEM92	transmembrane protein 92
7901466	6.98e-01	5.80e-01	-5.53e-01	-7.078721	-1.45e-02	FAM159A	family with sequence similarity 159 member A
7946697	6.99e-01	5.81e-01	5.53e-01	-7.079033	2.37e-02	RRAS2	related RAS viral (r-ras) oncogene homolog 2
7898294	6.99e-01	5.81e-01	5.53e-01	-7.079035	7.16e-03		
8103894	6.99e-01	5.81e-01	5.53e-01	-7.079079	1.12e-02	ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6
7896628	6.99e-01	5.81e-01	5.53e-01	-7.07915	2.48e-02		
7896063	6.99e-01	5.81e-01	5.53e-01	-7.079152	2.73e-02		
7973865	6.99e-01	5.81e-01	-5.53e-01	-7.079188	-2.03e-02		
8154763	6.99e-01	5.81e-01	5.52e-01	-7.079314	2.91e-02		
7895576	6.99e-01	5.81e-01	5.52e-01	-7.079405	4.04e-02		
7934838	6.99e-01	5.81e-01	-5.52e-01	-7.079433	-1.43e-02		
7896235	6.99e-01	5.81e-01	-5.52e-01	-7.079441	-1.47e-02		
8175524	6.99e-01	5.81e-01	5.52e-01	-7.079454	8.60e-03	CXorf66	chromosome X open reading frame 66
8084012	6.99e-01	5.81e-01	-5.52e-01	-7.079581	-1.45e-02		
7946728	6.99e-01	5.82e-01	5.52e-01	-7.07965	1.13e-02	PSMA1	proteasome subunit alpha 1
7962893	6.99e-01	5.82e-01	5.52e-01	-7.079718	2.10e-02		
8049876	7.00e-01	5.82e-01	5.51e-01	-7.079818	2.63e-02	BOK	BOK, BCL2 family apoptosis regulator
8119435	7.00e-01	5.82e-01	-5.51e-01	-7.079992	-1.28e-02	NCR2	natural cytotoxicity triggering receptor 2
8118207	7.00e-01	5.82e-01	-5.51e-01	-7.079995	-1.69e-02	SNORA38	small nucleolar RNA, H/ACA box 38
8040231	7.00e-01	5.82e-01	-5.51e-01	-7.079995	-1.33e-02	C2orf48	chromosome 2 open reading frame 48
7909626	7.00e-01	5.82e-01	5.51e-01	-7.08002	8.98e-03		
7992518	7.00e-01	5.82e-01	5.51e-01	-7.080052	1.25e-02	RAB26	RAB26, member RAS oncogene family
8070771	7.00e-01	5.82e-01	-5.51e-01	-7.080062	-1.62e-02	KRTAP10-1	keratin associated protein 10-1
8102707	7.00e-01	5.82e-01	-5.51e-01	-7.08015	-1.01e-02	IL21	interleukin 21
7894221	7.00e-01	5.82e-01	5.51e-01	-7.080197	2.45e-02		
8036363	7.00e-01	5.82e-01	5.51e-01	-7.080303	2.58e-02		
7893875	7.00e-01	5.82e-01	5.51e-01	-7.080304	1.83e-02		
7976832	7.00e-01	5.83e-01	5.50e-01	-7.080439	1.11e-02	MIR323A	microRNA 323a
8068289	7.00e-01	5.83e-01	5.50e-01	-7.080459	8.01e-03	SON	SON DNA binding protein
8152240	7.00e-01	5.83e-01	-5.50e-01	-7.080505	-1.57e-02		
8172110	7.01e-01	5.83e-01	5.50e-01	-7.080717	1.40e-02	CXorf38	chromosome X open reading frame 38
8022970	7.01e-01	5.83e-01	-5.50e-01	-7.080748	-1.06e-02		
8042157	7.01e-01	5.83e-01	5.50e-01	-7.080749	1.13e-02		
8157014	7.01e-01	5.83e-01	-5.50e-01	-7.080779	-8.60e-03	OR13C8	olfactory receptor family 13 subfamily C member 8
8013319	7.01e-01	5.83e-01	5.50e-01	-7.08079	2.44e-02	GRAP	GRB2-related adaptor protein
8020491	7.01e-01	5.83e-01	-5.49e-01	-7.080894	-1.72e-02		
8140650	7.01e-01	5.83e-01	-5.49e-01	-7.080896	-9.31e-03	SEMA3E	semaphorin 3E
8090690	7.01e-01	5.83e-01	-5.49e-01	-7.080941	-5.40e-02	CPNE4	copine 4
8072603	7.01e-01	5.83e-01	-5.49e-01	-7.080977	-1.12e-02		
8133959	7.01e-01	5.83e-01	5.49e-01	-7.080985	1.12e-02		
8064613	7.01e-01	5.83e-01	5.49e-01	-7.081027	1.17e-02	SLC4A11	solute carrier family 4 member 11
8148572	7.01e-01	5.83e-01	-5.49e-01	-7.081154	-2.39e-02	LY6E	lymphocyte antigen 6 complex, locus E
8099027	7.01e-01	5.83e-01	5.49e-01	-7.081193	1.44e-02		
8097928	7.01e-01	5.84e-01	5.49e-01	-7.081319	9.78e-03	RBM46	RNA binding motif protein 46
8088803	7.01e-01	5.84e-01	5.49e-01	-7.081357	1.40e-02	EIF4E3	eukaryotic translation initiation factor 4E family member 3
7995306	7.01e-01	5.84e-01	5.48e-01	-7.081424	1.29e-02		
7998297	7.01e-01	5.84e-01	5.48e-01	-7.081521	1.15e-02	FBXL16	F-box and leucine rich repeat protein 16
8061129	7.01e-01	5.84e-01	-5.48e-01	-7.081525	-1.87e-02	MGME1///MGME1	mitochondrial genome maintenance exonuclease 1///mitochondrial genome maintenance exonuclease 1
7941059	7.01e-01	5.84e-01	-5.48e-01	-7.081631	-1.17e-02	LOC100996455	uncharacterized LOC100996455
7952086	7.02e-01	5.84e-01	5.48e-01	-7.081847	9.11e-03	TREH	trehalase
7938261	7.02e-01	5.84e-01	5.48e-01	-7.081852	9.88e-03	OR5E1P	olfactory receptor family 5 subfamily E member 1 pseudogene
7963689	7.02e-01	5.84e-01	-5.48e-01	-7.081882	-1.76e-02	NPFF	neuropeptide FF-amide peptide precursor
8149646	7.02e-01	5.84e-01	-5.48e-01	-7.081916	-1.25e-02	NUDT18	nudix hydrolase 18
7892952	7.02e-01	5.85e-01	5.47e-01	-7.082023	2.98e-02		
7910550	7.02e-01	5.85e-01	-5.47e-01	-7.082079	-1.63e-02	TSNAX-DISC1///TSNAX	TSNAX-DISC1 readthrough (NMD candidate)///translin associated factor X
7894354	7.02e-01	5.85e-01	-5.47e-01	-7.082096	-3.47e-02		
8146051	7.02e-01	5.85e-01	-5.47e-01	-7.082101	-8.58e-03	ADAM5	ADAM metallopeptidase domain 5 (pseudogene)
7933296	7.02e-01	5.85e-01	-5.47e-01	-7.082176	-9.91e-03		
7933421	7.02e-01	5.85e-01	-5.47e-01	-7.082176	-9.91e-03		
7934868	7.02e-01	5.85e-01	-5.47e-01	-7.082176	-9.91e-03		
8156084	7.02e-01	5.85e-01	5.47e-01	-7.0822	8.89e-03		
7927028	7.02e-01	5.85e-01	-5.47e-01	-7.0822	-1.15e-02	GJD4	gap junction protein delta 4
8079731	7.02e-01	5.85e-01	-5.47e-01	-7.082374	-9.20e-03		
8083422	7.02e-01	5.85e-01	5.47e-01	-7.082398	1.51e-02	SUCNR1	succinate receptor 1
8040949	7.02e-01	5.85e-01	5.46e-01	-7.082528	1.22e-02	KRTCAP3	keratinocyte associated protein 3
7936966	7.03e-01	5.85e-01	5.46e-01	-7.082597	1.58e-02		
8124337	7.03e-01	5.85e-01	-5.46e-01	-7.082608	-8.58e-03	SLC17A1	solute carrier family 17 member 1
8053753	7.03e-01	5.85e-01	-5.46e-01	-7.082693	-1.27e-02	LOC442028///TEKT4	uncharacterized LOC442028///tektin 4
8155200	7.03e-01	5.85e-01	5.46e-01	-7.082695	1.19e-02	CCIN	calicin
7966462	7.03e-01	5.85e-01	5.46e-01	-7.082788	1.32e-02	NAA25	N(alpha)-acetyltransferase 25, NatB auxiliary subunit
8078046	7.03e-01	5.86e-01	5.46e-01	-7.0829	1.27e-02	C3orf20	chromosome 3 open reading frame 20
8097951	7.03e-01	5.86e-01	-5.46e-01	-7.082921	-7.26e-03		
8045146	7.03e-01	5.86e-01	-5.46e-01	-7.082925	-1.29e-02	MZT2B	mitotic spindle organizing protein 2B
7952394	7.03e-01	5.86e-01	-5.46e-01	-7.082932	-1.05e-02	OR8D2	olfactory receptor family 8 subfamily D member 2 (gene/pseudogene)
8103092	7.03e-01	5.86e-01	-5.46e-01	-7.082948	-1.27e-02	LOC100129572///ARHGAP10	uncharacterized LOC100129572///Rho GTPase activating protein 10
7983718	7.03e-01	5.86e-01	-5.46e-01	-7.082982	-7.67e-03	SCG3	secretogranin III
8142687	7.03e-01	5.86e-01	-5.45e-01	-7.083198	-9.74e-03	GPR37	G protein-coupled receptor 37
7956242	7.03e-01	5.86e-01	-5.45e-01	-7.083241	-3.38e-02	COQ10A	coenzyme Q10A
7949672	7.03e-01	5.86e-01	-5.45e-01	-7.083341	-1.57e-02		
8121255	7.03e-01	5.86e-01	-5.45e-01	-7.083449	-6.30e-03		
8168432	7.03e-01	5.86e-01	5.45e-01	-7.083474	2.19e-02	RLIM	ring finger protein, LIM domain interacting
8092455	7.03e-01	5.86e-01	-5.45e-01	-7.083476	-1.09e-02		
8037742	7.04e-01	5.86e-01	-5.45e-01	-7.083536	-1.28e-02	PGLYRP1	peptidoglycan recognition protein 1
7894804	7.04e-01	5.86e-01	5.45e-01	-7.083571	3.32e-02		
7923231	7.04e-01	5.86e-01	-5.44e-01	-7.083604	-8.93e-03		
8180313	7.04e-01	5.87e-01	5.44e-01	-7.083643	1.73e-02	KCNMB3	potassium calcium-activated channel subfamily M regulatory beta subunit 3
7895171	7.04e-01	5.87e-01	5.44e-01	-7.083644	1.59e-02		
8047485	7.04e-01	5.87e-01	-5.44e-01	-7.083651	-6.86e-03		
8076292	7.04e-01	5.87e-01	5.44e-01	-7.083693	1.01e-02	DNAJB7	DnaJ heat shock protein family (Hsp40) member B7
7924821	7.04e-01	5.87e-01	5.44e-01	-7.083769	1.36e-02	ZNF847P	zinc finger protein 847, pseudogene
7945031	7.04e-01	5.87e-01	-5.44e-01	-7.083872	-1.68e-02		
8175151	7.04e-01	5.87e-01	-5.44e-01	-7.083952	-1.46e-02		
7979721	7.04e-01	5.87e-01	-5.44e-01	-7.083995	-1.82e-02	TMEM229B	transmembrane protein 229B
8033207	7.04e-01	5.87e-01	5.44e-01	-7.084047	1.49e-02	DENND1C	DENN domain containing 1C
7896481	7.04e-01	5.87e-01	-5.44e-01	-7.084109	-1.64e-02		
8174317	7.04e-01	5.87e-01	5.43e-01	-7.084352	1.37e-02	RIPPLY1///CLDN2	ripply transcriptional repressor 1///claudin 2
7894295	7.04e-01	5.87e-01	5.43e-01	-7.084372	2.04e-02		
8002967	7.05e-01	5.88e-01	5.43e-01	-7.084524	8.97e-03		
8173154	7.05e-01	5.88e-01	-5.42e-01	-7.084804	-7.86e-03		
8122127	7.05e-01	5.88e-01	-5.42e-01	-7.084837	-9.74e-03	TAAR9	trace amine associated receptor 9 (gene/pseudogene)
8037197	7.05e-01	5.88e-01	-5.42e-01	-7.084932	-9.14e-03	CXCL17	C-X-C motif chemokine ligand 17
8005221	7.05e-01	5.88e-01	5.42e-01	-7.084938	8.86e-03		
7894548	7.05e-01	5.88e-01	-5.42e-01	-7.085004	-1.38e-02		
8098697	7.05e-01	5.88e-01	-5.42e-01	-7.085005	-8.04e-03	TRIML1	tripartite motif family like 1
7912547	7.05e-01	5.88e-01	-5.42e-01	-7.085157	-8.22e-03	PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5	PRAME family member 15///PRAME family member 6///PRAME family member 11///PRAME family member 4///PRAME family member 9///PRAME family member 5
8045804	7.05e-01	5.89e-01	-5.42e-01	-7.085194	-5.24e-02		
8153828	7.05e-01	5.89e-01	-5.42e-01	-7.085198	-1.15e-02	FOXH1	forkhead box H1
7940824	7.05e-01	5.89e-01	-5.41e-01	-7.085235	-1.57e-02	NAA40	N(alpha)-acetyltransferase 40, NatD catalytic subunit
7892999	7.06e-01	5.89e-01	-5.41e-01	-7.085284	-3.29e-02		
7941170	7.06e-01	5.89e-01	5.41e-01	-7.085318	9.81e-03		
8138566	7.06e-01	5.89e-01	-5.41e-01	-7.085677	-1.08e-02	IGF2BP3	insulin like growth factor 2 mRNA binding protein 3
8160086	7.06e-01	5.89e-01	-5.41e-01	-7.085707	-1.25e-02		
8090235	7.06e-01	5.89e-01	5.41e-01	-7.085742	8.55e-03		
7896027	7.06e-01	5.89e-01	5.41e-01	-7.085745	2.56e-02		
7970655	7.06e-01	5.89e-01	5.40e-01	-7.085798	1.12e-02	MTMR6	myotubularin related protein 6
7937977	7.06e-01	5.89e-01	5.40e-01	-7.085867	1.11e-02		
7896052	7.06e-01	5.89e-01	5.40e-01	-7.085873	3.82e-02		
8107613	7.06e-01	5.89e-01	-5.40e-01	-7.085926	-2.13e-02	SNX2	sorting nexin 2
8144643	7.06e-01	5.89e-01	-5.40e-01	-7.085929	-2.07e-02	GATA4	GATA binding protein 4
8161478	7.07e-01	5.90e-01	-5.40e-01	-7.086127	-2.94e-02	FGF7P3///LOC403323///FGF7P6	fibroblast growth factor 7 pseudogene 3///uncharacterized LOC403323///fibroblast growth factor 7 pseudogene 6
7983379	7.07e-01	5.90e-01	-5.40e-01	-7.086133	-1.64e-02		
8135865	7.07e-01	5.90e-01	5.40e-01	-7.086277	9.87e-03	FSCN3	fascin actin-bundling protein 3
8121275	7.07e-01	5.90e-01	5.40e-01	-7.08628	3.57e-02		
7893000	7.07e-01	5.90e-01	-5.39e-01	-7.086356	-3.10e-02		
8114239	7.07e-01	5.90e-01	5.39e-01	-7.086385	1.13e-02	TIFAB///DCANP1	TIFA inhibitor///dendritic cell associated nuclear protein
7931346	7.07e-01	5.90e-01	-5.39e-01	-7.086558	-2.73e-02		
8005747	7.07e-01	5.90e-01	5.39e-01	-7.086586	1.27e-02		
8110894	7.07e-01	5.90e-01	5.39e-01	-7.086643	1.28e-02	NSUN2	NOP2/Sun RNA methyltransferase family member 2
8110055	7.07e-01	5.90e-01	5.39e-01	-7.086699	2.15e-02	CPEB4	cytoplasmic polyadenylation element binding protein 4
8113286	7.07e-01	5.90e-01	5.39e-01	-7.08671	1.54e-02	RIOK2	RIO kinase 2
7951695	7.07e-01	5.91e-01	-5.39e-01	-7.086785	-1.14e-02	PLET1	placenta expressed transcript 1
7907310	7.07e-01	5.91e-01	-5.39e-01	-7.086799	-9.70e-03	PRRC2C	proline rich coiled-coil 2C
7964987	7.07e-01	5.91e-01	5.38e-01	-7.086898	9.33e-03	KCNC2	potassium voltage-gated channel subfamily C member 2
7892854	7.07e-01	5.91e-01	5.38e-01	-7.086961	3.40e-02		
8078888	7.07e-01	5.91e-01	-5.38e-01	-7.086986	-9.73e-03	CCR8	C-C motif chemokine receptor 8
8079204	7.07e-01	5.91e-01	-5.38e-01	-7.086989	-9.80e-03	ZNF197	zinc finger protein 197
8066072	7.07e-01	5.91e-01	5.38e-01	-7.086996	2.33e-02		
7896516	7.07e-01	5.91e-01	-5.38e-01	-7.087026	-2.66e-02		
8150439	7.07e-01	5.91e-01	5.38e-01	-7.087055	1.80e-02	ANK1	ankyrin 1
8049542	7.07e-01	5.91e-01	-5.38e-01	-7.087069	-2.62e-02	LRRFIP1	LRR binding FLII interacting protein 1
7931199	7.07e-01	5.91e-01	-5.38e-01	-7.087082	-1.07e-02	GPR26	G protein-coupled receptor 26
8061082	7.07e-01	5.91e-01	5.38e-01	-7.087101	1.06e-02	OTOR	otoraplin
7971640	7.07e-01	5.91e-01	-5.38e-01	-7.087143	-1.28e-02		
8070900	7.08e-01	5.91e-01	-5.38e-01	-7.087216	-1.19e-02		
7947332	7.08e-01	5.91e-01	-5.37e-01	-7.087371	-1.79e-02	IMMP1L	inner mitochondrial membrane peptidase subunit 1
8090803	7.08e-01	5.91e-01	5.37e-01	-7.087372	2.19e-02	RAB6B	RAB6B, member RAS oncogene family
8167482	7.08e-01	5.91e-01	-5.37e-01	-7.087414	-1.48e-02	GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1	G antigen 10///G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2B///G antigen 2E///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 2C///G antigen 1
8167562	7.08e-01	5.91e-01	-5.37e-01	-7.087414	-1.48e-02	GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1	G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2B///G antigen 2E///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 2C///G antigen 1
8124196	7.08e-01	5.91e-01	-5.37e-01	-7.087477	-8.47e-03	KAAG1///DCDC2	kidney associated antigen 1///doublecortin domain containing 2
8160849	7.08e-01	5.92e-01	5.37e-01	-7.08753	1.17e-02	ARID3C	AT-rich interaction domain 3C
8171359	7.08e-01	5.92e-01	-5.37e-01	-7.087576	-3.12e-02	GPM6B	glycoprotein M6B
7893263	7.08e-01	5.92e-01	5.37e-01	-7.087615	2.27e-02		
8139107	7.08e-01	5.92e-01	-5.37e-01	-7.087668	-1.71e-02	TARP	TCR gamma alternate reading frame protein
8103873	7.08e-01	5.92e-01	5.37e-01	-7.087685	1.54e-02		
7894874	7.08e-01	5.92e-01	5.37e-01	-7.087781	1.87e-02		
8159624	7.08e-01	5.92e-01	-5.37e-01	-7.087819	-1.16e-02	CYSRT1	cysteine rich tail 1
8158177	7.08e-01	5.92e-01	-5.36e-01	-7.087906	-1.23e-02	C9orf16	chromosome 9 open reading frame 16
7911276	7.08e-01	5.92e-01	-5.36e-01	-7.087944	-1.17e-02	OR2T6	olfactory receptor family 2 subfamily T member 6
8172806	7.08e-01	5.92e-01	5.36e-01	-7.087967	1.37e-02	XAGE3	X antigen family member 3
8155877	7.08e-01	5.92e-01	5.36e-01	-7.08798	9.08e-03		
8081878	7.08e-01	5.92e-01	5.36e-01	-7.088025	2.69e-02		
8161863	7.08e-01	5.92e-01	-5.36e-01	-7.088079	-1.80e-02		
7928529	7.08e-01	5.92e-01	-5.36e-01	-7.088116	-1.18e-02	ZNF503	zinc finger protein 503
7957508	7.08e-01	5.92e-01	5.36e-01	-7.08813	7.69e-03	CLLU1	chronic lymphocytic leukemia up-regulated 1
8052733	7.08e-01	5.92e-01	-5.36e-01	-7.088133	-1.67e-02		
8174717	7.09e-01	5.92e-01	-5.36e-01	-7.08825	-1.68e-02	UPF3B	UPF3 regulator of nonsense transcripts homolog B (yeast)
8171338	7.09e-01	5.92e-01	5.36e-01	-7.088263	3.43e-02	FAM9C	family with sequence similarity 9 member C
7893522	7.09e-01	5.93e-01	-5.36e-01	-7.088339	-3.44e-02		
7949273	7.09e-01	5.93e-01	-5.36e-01	-7.088398	-1.00e-02	MIR192	microRNA 192
8001455	7.09e-01	5.93e-01	-5.35e-01	-7.0886	-1.65e-02		
8151308	7.09e-01	5.93e-01	-5.35e-01	-7.088651	-1.99e-02		
8153101	7.09e-01	5.93e-01	5.35e-01	-7.088701	8.47e-03	COL22A1	collagen type XXII alpha 1 chain
8125870	7.09e-01	5.93e-01	5.35e-01	-7.088703	9.22e-03	TCP11	t-complex 11
7924760	7.09e-01	5.93e-01	-5.35e-01	-7.088749	-1.85e-02	ITPKB	inositol-trisphosphate 3-kinase B
8100768	7.09e-01	5.93e-01	5.35e-01	-7.088752	3.20e-02	UGT2B28///UGT2B11///UGT2B10	UDP glucuronosyltransferase family 2 member B28///UDP glucuronosyltransferase family 2 member B11///UDP glucuronosyltransferase family 2 member B10
7895923	7.09e-01	5.93e-01	-5.35e-01	-7.08876	-1.32e-02		
8063171	7.09e-01	5.93e-01	-5.35e-01	-7.088843	-1.15e-02		
7893540	7.09e-01	5.93e-01	5.35e-01	-7.088859	1.34e-02		
8039090	7.09e-01	5.93e-01	-5.35e-01	-7.088878	-1.40e-02		
7947932	7.09e-01	5.93e-01	-5.34e-01	-7.088992	-1.16e-02		
8056930	7.09e-01	5.93e-01	-5.34e-01	-7.089001	-1.30e-02	ATP5G3	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C3 (subunit 9)
7986627	7.09e-01	5.93e-01	-5.34e-01	-7.08904	-1.09e-02		
8021683	7.10e-01	5.94e-01	-5.34e-01	-7.089172	-6.55e-03		
8168117	7.10e-01	5.94e-01	-5.34e-01	-7.08931	-9.98e-03	ARR3	arrestin 3
8087746	7.10e-01	5.94e-01	-5.34e-01	-7.089325	-1.31e-02		
7906154	7.10e-01	5.94e-01	-5.34e-01	-7.089425	-9.28e-03	TSACC	TSSK6 activating cochaperone
7937996	7.10e-01	5.94e-01	5.33e-01	-7.089591	1.19e-02	OR51B6	olfactory receptor family 51 subfamily B member 6
8035863	7.10e-01	5.94e-01	5.33e-01	-7.089603	1.12e-02		
7895377	7.10e-01	5.94e-01	5.33e-01	-7.089624	2.31e-02		
7893165	7.10e-01	5.94e-01	5.33e-01	-7.089629	2.45e-02		
8056568	7.10e-01	5.94e-01	-5.33e-01	-7.089674	-1.01e-02		
8042501	7.10e-01	5.94e-01	-5.33e-01	-7.089678	-1.52e-02		
8024255	7.10e-01	5.94e-01	5.33e-01	-7.089727	1.55e-02	MUM1	melanoma associated antigen (mutated) 1
8143939	7.10e-01	5.94e-01	-5.33e-01	-7.089783	-1.30e-02	LOC401433	uncharacterized LOC401433
8003210	7.10e-01	5.94e-01	-5.33e-01	-7.08983	-1.24e-02	C16orf74	chromosome 16 open reading frame 74
7996593	7.10e-01	5.95e-01	5.33e-01	-7.089882	8.54e-03	CTCF	CCCTC-binding factor
7912580	7.10e-01	5.95e-01	5.33e-01	-7.089894	9.91e-03	HNRNPCL2	heterogeneous nuclear ribonucleoprotein C-like 2
8157686	7.10e-01	5.95e-01	5.33e-01	-7.08996	8.07e-03	OR1L4	olfactory receptor family 1 subfamily L member 4
7893865	7.11e-01	5.95e-01	-5.32e-01	-7.090049	-1.98e-02		
8004534	7.11e-01	5.95e-01	-5.32e-01	-7.090116	-1.11e-02	SHBG	sex hormone binding globulin
8134740	7.11e-01	5.95e-01	5.32e-01	-7.090123	1.06e-02	LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4
8053882	7.11e-01	5.95e-01	5.32e-01	-7.090129	1.54e-02	DUSP2	dual specificity phosphatase 2
7924461	7.11e-01	5.95e-01	-5.32e-01	-7.090169	-1.61e-02		
8038246	7.11e-01	5.95e-01	-5.32e-01	-7.090192	-9.31e-03	TULP2	tubby like protein 2
7914580	7.11e-01	5.95e-01	5.32e-01	-7.090317	2.95e-02	FNDC5	fibronectin type III domain containing 5
8147752	7.11e-01	5.95e-01	-5.32e-01	-7.09047	-8.34e-03		
8162920	7.11e-01	5.95e-01	-5.32e-01	-7.090474	-1.15e-02	PPP3R2	protein phosphatase 3 regulatory subunit B, beta
8070777	7.11e-01	5.95e-01	-5.32e-01	-7.090498	-1.72e-02	KRTAP10-2	keratin associated protein 10-2
7895716	7.11e-01	5.95e-01	5.32e-01	-7.090529	2.42e-02		
8053341	7.11e-01	5.96e-01	5.31e-01	-7.090621	9.20e-03	REG3A	regenerating family member 3 alpha
8176779	7.11e-01	5.96e-01	5.31e-01	-7.090643	1.21e-02		
8049478	7.11e-01	5.96e-01	5.31e-01	-7.090685	1.32e-02	COPS8	COP9 signalosome subunit 8
8002133	7.11e-01	5.96e-01	5.31e-01	-7.090693	1.54e-02	PSMB10	proteasome subunit beta 10
7982002	7.11e-01	5.96e-01	5.31e-01	-7.090723	1.90e-02	SNORD116-27	small nucleolar RNA, C/D box 116-27
7896004	7.11e-01	5.96e-01	-5.31e-01	-7.090734	-3.35e-02		
7894465	7.11e-01	5.96e-01	-5.31e-01	-7.090791	-2.86e-02		
7895231	7.11e-01	5.96e-01	-5.31e-01	-7.090841	-1.22e-02		
